"folio","fpago","almacen","fechatt","cliente","importe","serie","hora","agente","sucursal","id"
"68,631","C","35","2023-01-08","MOSTRADOR","30","TPP","11:18:28","509","PAPA2","295839"
"575,693","C","17","2023-01-08","MOSTRADOR","73","TMS","11:16:02","161","MISAN","295840"
"202,195","C","29","2023-01-08","MOSTRADOR","87","TGZ","11:17:58","574","GZAMO","295841"
"535,279","C","03","2023-01-08","MOSTRADOR","61","TME","11:16:14","14","ME","295842"
"395,425","C","06","2023-01-08","MOSTRADOR","98","TTP","11:16:08","18","TL","295843"
"535,280","C","03","2023-01-08","MOSTRADOR","42","TME","11:16:18","743","ME","295844"
"535,281","C","03","2023-01-08","MOSTRADOR","40","TME","11:16:43","719","ME","295845"
"492,389","C","19","2023-01-08","MOSTRADOR","122","TID","11:18:54","511","INDE","295846"
"575,694","C","17","2023-01-08","MOSTRADOR","278","TMS","11:16:52","161","MISAN","295847"
"16,257","C","06","2023-01-08","MOSTRADOR","1","3TP","11:16:53","18","TL","295848"
"395,426","C","06","2023-01-08","MOSTRADOR","21","TTP","11:18:51","337","TL","295849"
"202,194","C","29","2023-01-08","MOSTRADOR","82","TGZ","11:17:31","524","GZAMO","295850"
"535,282","C","03","2023-01-08","MOSTRADOR","62","TME","11:19:04","719","ME","295851"
"492,388","C","19","2023-01-08","MOSTRADOR","106","TID","11:18:36","579","INDE","295852"
"16,258","C","06","2023-01-08","MOSTRADOR","5","3TP","11:18:42","18","TL","295853"
"202,196","C","29","2023-01-08","MOSTRADOR","284","TGZ","11:20:01","771","GZAMO","295854"
"575,695","C","17","2023-01-08","MOSTRADOR","63","TMS","11:18:34","689","MISAN","295855"
"68,632","C","35","2023-01-08","MOSTRADOR","29","TPP","11:19:59","509","PAPA2","295856"
"575,699","C","17","2023-01-08","MOSTRADOR","9","TMS","11:23:04","689","MISAN","295857"
"395,430","C","06","2023-01-08","MOSTRADOR","201","TTP","11:30:42","337","TL","295858"
"202,200","C","29","2023-01-08","MOSTRADOR","326","TGZ","11:34:07","524","GZAMO","295859"
"575,696","C","17","2023-01-08","MOSTRADOR","103","TMS","11:19:34","161","MISAN","295860"
"575,697","C","17","2023-01-08","MOSTRADOR","79","TMS","11:20:06","161","MISAN","295861"
"395,427","C","06","2023-01-08","MOSTRADOR","10","TTP","11:20:19","18","TL","295862"
"68,633","C","35","2023-01-08","MOSTRADOR","37","TPP","11:20:27","509","PAPA2","295863"
"202,197","C","29","2023-01-08","MOSTRADOR","21","TGZ","11:21:31","574","GZAMO","295864"
"535,284","C","03","2023-01-08","MOSTRADOR","124","TME","11:23:56","14","ME","295865"
"575,698","C","17","2023-01-08","MOSTRADOR","59","TMS","11:22:18","161","MISAN","295866"
"535,283","C","03","2023-01-08","MOSTRADOR","27","TME","11:22:47","743","ME","295867"
"34,057","C","25","2023-01-08","SINDICATO NACIONAL DE PILOTOS DE PUERTO DELEGACION CAYO ARCAS CAMPECHE","238","3PA","11:25:34","508","PAPAN","295868"
"202,198","C","29","2023-01-08","MOSTRADOR","28","TGZ","11:25:26","574","GZAMO","295869"
"535,286","C","03","2023-01-08","MOSTRADOR","167","TME","11:27:33","719","ME","295870"
"535,291","C","03","2023-01-08","MOSTRADOR","40","TME","11:31:37","719","ME","295871"
"492,390","C","19","2023-01-08","MOSTRADOR","18","TID","11:25:14","753","INDE","295872"
"68,637","C","35","2023-01-08","MOSTRADOR","109","TPP","11:37:47","758","PAPA2","295873"
"575,700","C","17","2023-01-08","MOSTRADOR","409","TMS","11:19:55","689","MISAN","295874"
"395,428","C","06","2023-01-08","MOSTRADOR","19","TTP","11:25:05","18","TL","295875"
"575,700","C","17","2023-01-08","MOSTRADOR","424","TMS","11:25:17","689","MISAN","295876"
"395,428","C","06","2023-01-08","MOSTRADOR","128","TTP","11:21:37","773","TL","295877"
"575,701","C","17","2023-01-08","MOSTRADOR","85","TMS","11:25:58","161","MISAN","295878"
"338,501","C","25","2023-01-08","MOSTRADOR","54","TPA","11:30:00","777","PAPAN","295879"
"535,285","C","03","2023-01-08","MOSTRADOR","14","TME","11:26:29","14","ME","295880"
"492,391","C","19","2023-01-08","MOSTRADOR","21","TID","11:27:01","753","INDE","295881"
"338,502","C","25","2023-01-08","MOSTRADOR","27","TPA","11:31:18","508","PAPAN","295882"
"202,199","C","29","2023-01-08","MOSTRADOR","321","TGZ","11:31:10","574","GZAMO","295883"
"395,431","K","06","2023-01-08","MOSTRADOR","0","TTP","11:35:36","773","TL","295884"
"575,702","C","17","2023-01-08","MOSTRADOR","177","TMS","11:29:33","161","MISAN","295885"
"68,635","C","35","2023-01-08","MOSTRADOR","38","TPP","11:27:14","736","PAPA2","295886"
"68,636","C","35","2023-01-08","MOSTRADOR","29","TPP","11:28:06","759","PAPA2","295887"
"395,430","C","06","2023-01-08","MOSTRADOR","108","TTP","11:40:16","774","TL","295888"
"535,287","C","03","2023-01-08","MOSTRADOR","8","TME","11:28:27","14","ME","295889"
"68,638","K","35","2023-01-08","MOSTRADOR","391","TPP","11:39:34","759","PAPA2","295890"
"492,392","C","19","2023-01-08","MOSTRADOR","43","TID","11:29:07","753","INDE","295891"
"535,288","C","03","2023-01-08","MOSTRADOR","39","TME","11:28:53","14","ME","295892"
"535,289","C","03","2023-01-08","MOSTRADOR","14","TME","11:29:06","719","ME","295893"
"34,058","C","25","2023-01-08","MOSTRADOR","0","3PA","11:30:06","777","PAPAN","295894"
"535,290","C","03","2023-01-08","MOSTRADOR","133","TME","11:31:23","14","ME","295895"
"492,393","C","19","2023-01-08","MOSTRADOR","113","TID","11:32:44","511","INDE","295896"
"575,703","C","17","2023-01-08","MOSTRADOR","41","TMS","11:30:46","689","MISAN","295897"
"395,432","C","06","2023-01-08","MOSTRADOR","128","TTP","11:35:49","774","TL","295898"
"34,059","C","25","2023-01-08","JAVIER ALEJANDRO OLMEDO BERNABE","1","3PA","11:34:37","777","PAPAN","295899"
"575,704","C","17","2023-01-08","MOSTRADOR","38","TMS","11:32:00","689","MISAN","295900"
"338,503","C","25","2023-01-08","MOSTRADOR","25","TPA","11:35:35","456","PAPAN","295901"
"535,292","C","03","2023-01-08","MOSTRADOR","87","TME","11:32:56","14","ME","295902"
"395,435","C","06","2023-01-08","MOSTRADOR","34","TTP","11:43:49","18","TL","295903"
"338,504","C","25","2023-01-08","MOSTRADOR","65","TPA","11:35:41","508","PAPAN","295904"
"202,205","C","29","2023-01-08","MOSTRADOR","49","TGZ","11:36:57","574","GZAMO","295905"
"535,293","C","03","2023-01-08","MOSTRADOR","39","TME","11:34:38","14","ME","295906"
"492,394","C","19","2023-01-08","MOSTRADOR","29","TID","11:33:36","511","INDE","295907"
"575,705","C","17","2023-01-08","MOSTRADOR","38","TMS","11:36:37","689","MISAN","295908"
"535,297","C","03","2023-01-08","MOSTRADOR","15","TME","11:38:50","719","ME","295909"
"535,294","C","03","2023-01-08","MOSTRADOR","270","TME","11:34:47","43","ME","295910"
"202,201","C","29","2023-01-08","MOSTRADOR","62","TGZ","11:34:53","524","GZAMO","295911"
"535,295","C","03","2023-01-08","MOSTRADOR","21","TME","11:37:08","14","ME","295912"
"492,396","C","19","2023-01-08","MOSTRADOR","530","TID","11:39:57","511","INDE","295913"
"202,202","C","29","2023-01-08","MOSTRADOR","39","TGZ","11:35:35","574","GZAMO","295914"
"535,296","C","03","2023-01-08","MOSTRADOR","419","TME","11:38:45","14","ME","295915"
"202,203","C","29","2023-01-08","MOSTRADOR","65","TGZ","11:36:08","524","GZAMO","295916"
"338,505","C","25","2023-01-08","MOSTRADOR","84","TPA","11:36:49","777","PAPAN","295917"
"575,706","C","17","2023-01-08","MOSTRADOR","467","TMS","11:37:23","161","MISAN","295918"
"202,204","C","29","2023-01-08","MOSTRADOR","13","TGZ","11:36:48","520","GZAMO","295919"
"202,206","C","29","2023-01-08","MOSTRADOR","1","TGZ","11:37:22","574","GZAMO","295920"
"202,207","C","29","2023-01-08","MOSTRADOR","8","TGZ","11:37:37","771","GZAMO","295921"
"535,298","C","03","2023-01-08","MOSTRADOR","28","TME","11:39:56","14","ME","295922"
"202,208","C","29","2023-01-08","MOSTRADOR","162","TGZ","11:37:58","520","GZAMO","295923"
"338,507","C","25","2023-01-08","MOSTRADOR","406","TPA","12:06:31","777","PAPAN","295924"
"68,644","C","35","2023-01-08","MOSTRADOR","232","TPP","12:10:20","758","PAPA2","295925"
"395,433","C","06","2023-01-08","MOSTRADOR","0","TTP","11:40:31","773","TL","295926"
"575,707","C","17","2023-01-08","MOSTRADOR","123","TMS","11:39:06","689","MISAN","295927"
"492,395","C","19","2023-01-08","MOSTRADOR","26","TID","11:39:34","753","INDE","295928"
"338,506","C","25","2023-01-08","MOSTRADOR","169","TPA","11:41:35","508","PAPAN","295929"
"575,708","C","17","2023-01-08","MOSTRADOR","20","TMS","11:39:30","689","MISAN","295930"
"535,301","C","03","2023-01-08","MOSTRADOR","24","TME","11:44:24","719","ME","295931"
"575,709","C","17","2023-01-08","MOSTRADOR","47","TMS","11:40:11","689","MISAN","295932"
"202,210","C","29","2023-01-08","MOSTRADOR","63","TGZ","11:40:34","520","GZAMO","295933"
"535,299","C","03","2023-01-08","MOSTRADOR","128","TME","11:41:07","719","ME","295934"
"492,397","C","19","2023-01-08","MOSTRADOR","63","TID","11:36:06","511","INDE","295935"
"492,399","C","19","2023-01-08","MOSTRADOR","193","TID","11:43:29","579","INDE","295936"
"492,397","C","19","2023-01-08","MOSTRADOR","36","TID","11:41:28","753","INDE","295937"
"202,211","C","29","2023-01-08","MOSTRADOR","1","TGZ","11:42:36","574","GZAMO","295938"
"68,639","C","35","2023-01-08","MOSTRADOR","332","TPP","11:41:33","509","PAPA2","295939"
"535,300","C","03","2023-01-08","MOSTRADOR","12","TME","11:42:06","719","ME","295940"
"395,434","K","06","2023-01-08","MOSTRADOR","90","TTP","11:42:34","773","TL","295941"
"575,710","C","17","2023-01-08","MOSTRADOR","20","TMS","11:41:45","161","MISAN","295942"
"492,401","C","19","2023-01-08","MOSTRADOR","16","TID","11:47:11","753","INDE","295943"
"395,443","C","06","2023-01-08","MOSTRADOR","143","TTP","12:00:53","774","TL","295944"
"575,711","C","17","2023-01-08","MOSTRADOR","53","TMS","11:45:50","689","MISAN","295945"
"535,307","C","03","2023-01-08","MOSTRADOR","95","TME","11:54:09","719","ME","295946"
"492,398","C","19","2023-01-08","MOSTRADOR","72","TID","11:42:53","753","INDE","295947"
"68,642","C","35","2023-01-08","MOSTRADOR","46","TPP","12:00:09","736","PAPA2","295948"
"202,212","C","29","2023-01-08","MOSTRADOR","62","TGZ","11:43:17","520","GZAMO","295949"
"202,218","T","29","2023-01-08","MOSTRADOR","161","TGZ","11:53:01","574","GZAMO","295950"
"68,640","K","35","2023-01-08","MOSTRADOR","79","TPP","11:43:52","759","PAPA2","295951"
"492,400","C","19","2023-01-08","MOSTRADOR","63","TID","11:43:30","511","INDE","295952"
"395,436","C","06","2023-01-08","MOSTRADOR","296","TTP","11:45:19","337","TL","295953"
"202,213","C","29","2023-01-08","MOSTRADOR","34","TGZ","11:44:05","520","GZAMO","295954"
"492,406","C","19","2023-01-08","MOSTRADOR","5","TID","12:05:24","753","INDE","295955"
"68,641","C","35","2023-01-08","MOSTRADOR","59","TPP","11:57:46","758","PAPA2","295956"
"535,302","C","03","2023-01-08","MOSTRADOR","159","TME","11:44:29","14","ME","295957"
"535,303","C","03","2023-01-08","MOSTRADOR","25","TME","11:45:27","743","ME","295958"
"395,439","C","06","2023-01-08","MOSTRADOR","26","TTP","11:54:49","774","TL","295959"
"395,437","C","06","2023-01-08","MOSTRADOR","88","TTP","11:45:44","773","TL","295960"
"535,304","C","03","2023-01-08","MOSTRADOR","63","TME","11:46:12","719","ME","295961"
"202,217","C","29","2023-01-08","MOSTRADOR","55","TGZ","11:52:00","771","GZAMO","295962"
"395,438","C","06","2023-01-08","MOSTRADOR","23","TTP","11:52:18","18","TL","295963"
"338,511","C","25","2023-01-08","MOSTRADOR","30","TPA","12:16:07","777","PAPAN","295964"
"535,305","C","03","2023-01-08","MOSTRADOR","76","TME","11:51:17","719","ME","295965"
"202,214","C","29","2023-01-08","MOSTRADOR","64","TGZ","11:49:52","524","GZAMO","295966"
"202,215","C","29","2023-01-08","MOSTRADOR","53","TGZ","11:51:18","574","GZAMO","295967"
"575,712","C","17","2023-01-08","MOSTRADOR","66","TMS","11:54:06","689","MISAN","295968"
"202,216","C","29","2023-01-08","MOSTRADOR","72","TGZ","11:51:44","520","GZAMO","295969"
"202,217","C","29","2023-01-08","MOSTRADOR","292","TGZ","11:47:07","520","GZAMO","295970"
"535,306","C","03","2023-01-08","MOSTRADOR","50","TME","11:53:19","719","ME","295971"
"492,402","C","19","2023-01-08","MOSTRADOR","17","TID","11:53:47","753","INDE","295972"
"395,440","C","06","2023-01-08","MOSTRADOR","105","TTP","11:59:09","18","TL","295973"
"535,312","C","03","2023-01-08","MOSTRADOR","123","TME","11:58:20","719","ME","295974"
"202,219","K","29","2023-01-08","MOSTRADOR","705","TGZ","11:55:42","574","GZAMO","295975"
"535,308","C","03","2023-01-08","MOSTRADOR","39","TME","11:54:28","743","ME","295976"
"575,713","C","17","2023-01-08","MOSTRADOR","59","TMS","12:00:00","689","MISAN","295977"
"535,309","C","03","2023-01-08","MOSTRADOR","31","TME","11:54:33","14","ME","295978"
"535,310","C","03","2023-01-08","MOSTRADOR","18","TME","11:55:06","14","ME","295979"
"68,654","C","35","2023-01-08","MOSTRADOR","292","TPP","13:43:35","758","PAPA2","295980"
"535,311","C","03","2023-01-08","MOSTRADOR","56","TME","11:55:36","743","ME","295981"
"492,403","C","19","2023-01-08","MOSTRADOR","41","TID","11:56:46","511","INDE","295982"
"202,222","C","29","2023-01-08","MOSTRADOR","108","TGZ","11:59:39","574","GZAMO","295983"
"492,404","C","19","2023-01-08","MOSTRADOR","24","TID","11:57:46","753","INDE","295984"
"395,446","C","06","2023-01-08","MOSTRADOR","2","TTP","12:07:04","337","TL","295985"
"202,220","C","29","2023-01-08","MOSTRADOR","517","TGZ","11:58:06","771","GZAMO","295986"
"575,716","C","17","2023-01-08","MOSTRADOR","14","TMS","12:07:40","161","MISAN","295987"
"202,221","C","29","2023-01-08","MOSTRADOR","114","TGZ","11:59:07","524","GZAMO","295988"
"535,313","C","03","2023-01-08","MOSTRADOR","30","TME","11:58:47","719","ME","295989"
"395,441","C","06","2023-01-08","MOSTRADOR","9","TTP","11:59:31","773","TL","295990"
"10,575","C","03","2023-01-08","RAFAEL IVAN RAMIREZ ALEJO","61","3MD","11:59:56","14","ME","295991"
"535,314","C","03","2023-01-08","MOSTRADOR","48","TME","12:01:06","719","ME","295992"
"202,223","C","29","2023-01-08","MOSTRADOR","450","TGZ","11:59:51","574","GZAMO","295993"
"395,442","C","06","2023-01-08","MOSTRADOR","34","TTP","11:59:49","18","TL","295994"
"68,642","C","35","2023-01-08","MOSTRADOR","10","TPP","13:33:21","758","PAPA2","295995"
"575,714","C","17","2023-01-08","MOSTRADOR","198","TMS","12:01:25","161","MISAN","295996"
"202,224","C","29","2023-01-08","MOSTRADOR","58","TGZ","12:00:36","574","GZAMO","295997"
"395,444","C","06","2023-01-08","MOSTRADOR","450","TTP","12:02:15","773","TL","295998"
"395,443","C","06","2023-01-08","MOSTRADOR","355","TTP","11:59:09","18","TL","295999"
"68,643","C","35","2023-01-08","MOSTRADOR","794","TPP","12:03:27","736","PAPA2","296000"
"202,225","C","29","2023-01-08","MOSTRADOR","70","TGZ","12:02:08","574","GZAMO","296001"
"535,320","C","03","2023-01-08","MOSTRADOR","209","TME","12:10:29","14","ME","296002"
"535,315","C","03","2023-01-08","MOSTRADOR","69","TME","12:02:03","719","ME","296003"
"535,315","C","03","2023-01-08","MOSTRADOR","61","TME","11:59:19","719","ME","296004"
"535,317","C","03","2023-01-08","MOSTRADOR","61","TME","12:05:32","719","ME","296005"
"202,232","C","29","2023-01-08","MOSTRADOR","198","TGZ","12:10:52","574","GZAMO","296006"
"202,226","C","29","2023-01-08","MOSTRADOR","142","TGZ","12:03:06","574","GZAMO","296007"
"575,715","C","17","2023-01-08","MOSTRADOR","72","TMS","11:59:37","161","MISAN","296008"
"492,405","C","19","2023-01-08","MOSTRADOR","51","TID","12:04:21","579","INDE","296009"
"202,227","C","29","2023-01-08","MOSTRADOR","284","TGZ","12:04:21","771","GZAMO","296010"
"395,447","C","06","2023-01-08","MOSTRADOR","296","TTP","12:07:17","773","TL","296011"
"395,445","C","06","2023-01-08","MOSTRADOR","159","TTP","12:04:52","774","TL","296012"
"395,448","C","06","2023-01-08","MOSTRADOR","201","TTP","12:09:09","18","TL","296013"
"575,715","C","17","2023-01-08","MOSTRADOR","72","TMS","12:04:56","689","MISAN","296014"
"535,316","C","03","2023-01-08","MOSTRADOR","39","TME","12:05:04","743","ME","296015"
"535,319","C","03","2023-01-08","MOSTRADOR","47","TME","12:09:02","743","ME","296016"
"68,648","C","35","2023-01-08","MOSTRADOR","19","TPP","13:03:52","758","PAPA2","296017"
"492,407","C","19","2023-01-08","MOSTRADOR","108","TID","12:09:01","511","INDE","296018"
"575,717","C","17","2023-01-08","MOSTRADOR","39","TMS","12:10:24","689","MISAN","296019"
"338,508","C","25","2023-01-08","MOSTRADOR","186","TPA","12:09:57","456","PAPAN","296020"
"395,450","C","06","2023-01-08","MOSTRADOR","387","TTP","12:09:49","773","TL","296021"
"535,318","C","03","2023-01-08","MOSTRADOR","41","TME","12:08:07","719","ME","296022"
"202,228","C","29","2023-01-08","MOSTRADOR","181","TGZ","12:08:54","524","GZAMO","296023"
"395,449","C","06","2023-01-08","MOSTRADOR","35","TTP","12:09:12","337","TL","296024"
"575,719","C","17","2023-01-08","MOSTRADOR","24","TMS","12:15:10","161","MISAN","296025"
"202,229","C","29","2023-01-08","MOSTRADOR","597","TGZ","12:09:35","771","GZAMO","296026"
"338,509","K","25","2023-01-08","MOSTRADOR","302","TPA","12:13:08","711","PAPAN","296027"
"202,230","C","29","2023-01-08","MOSTRADOR","65","TGZ","12:09:38","574","GZAMO","296028"
"395,451","C","06","2023-01-08","MOSTRADOR","500","TTP","12:10:10","774","TL","296029"
"202,231","C","29","2023-01-08","MOSTRADOR","147","TGZ","12:10:36","771","GZAMO","296030"
"395,452","C","06","2023-01-08","MOSTRADOR","128","TTP","12:10:46","337","TL","296031"
"492,408","K","19","2023-01-08","MOSTRADOR","43","TID","12:11:09","579","INDE","296032"
"492,409","C","19","2023-01-08","MOSTRADOR","13","TID","12:11:45","753","INDE","296033"
"535,321","C","03","2023-01-08","MOSTRADOR","35","TME","12:11:18","719","ME","296034"
"395,454","C","06","2023-01-08","MOSTRADOR","108","TTP","12:16:14","337","TL","296035"
"202,233","C","29","2023-01-08","MOSTRADOR","65","TGZ","12:11:11","574","GZAMO","296036"
"575,718","C","17","2023-01-08","MOSTRADOR","24","TMS","12:09:43","689","MISAN","296037"
"68,645","C","35","2023-01-08","MOSTRADOR","0","TPP","12:36:38","759","PAPA2","296038"
"535,322","C","03","2023-01-08","MOSTRADOR","9","TME","12:11:44","719","ME","296039"
"575,718","C","17","2023-01-08","MOSTRADOR","61","TMS","12:11:47","67","MISAN","296040"
"202,234","C","29","2023-01-08","MOSTRADOR","38","TGZ","12:11:54","574","GZAMO","296041"
"535,333","C","03","2023-01-08","MOSTRADOR","230","TME","12:23:57","719","ME","296042"
"535,323","C","03","2023-01-08","MOSTRADOR","23","TME","12:12:37","719","ME","296043"
"202,235","C","29","2023-01-08","MOSTRADOR","8","TGZ","12:13:55","574","GZAMO","296044"
"535,325","C","03","2023-01-08","MOSTRADOR","49","TME","12:13:59","743","ME","296045"
"535,324","C","03","2023-01-08","MOSTRADOR","12","TME","12:13:37","14","ME","296046"
"395,453","C","06","2023-01-08","MOSTRADOR","99","TTP","12:15:09","774","TL","296047"
"338,513","K","25","2023-01-08","MOSTRADOR","92","TPA","12:23:00","456","PAPAN","296048"
"202,236","C","29","2023-01-08","MOSTRADOR","62","TGZ","12:15:47","524","GZAMO","296049"
"492,410","C","19","2023-01-08","MOSTRADOR","73","TID","12:12:57","753","INDE","296050"
"16,259","C","06","2023-01-08","MOSTRADOR","233","3TP","12:46:12","18","TL","296051"
"338,510","C","25","2023-01-08","MOSTRADOR","56","TPA","12:16:04","456","PAPAN","296052"
"535,326","C","03","2023-01-08","MOSTRADOR","172","TME","12:18:13","14","ME","296053"
"202,237","C","29","2023-01-08","MOSTRADOR","51","TGZ","12:17:08","574","GZAMO","296054"
